what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.repository.tools,2.0.100.v20110512-1320,"org.eclipse.equinox.p2.repository.tools",1318366894487
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk.scheduler",1318366894487
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110502-1955,"org.eclipse.equinox.p2.updatechecker",1318366894488
started,bundle,org.eclipse.equinox.preferences,3.4.1.R37x_v20110725,"org.eclipse.equinox.preferences",1318366894488
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1318366894489
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1318366894490
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1318366894491
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1318366894491
started,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1318366894492
started,bundle,org.eclipse.jdt.core,3.7.1.v_B76_R37x,"org.eclipse.jdt.core",1318366894493
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110505-0800,"org.eclipse.jdt.core.manipulation",1318366894494
started,bundle,org.eclipse.jdt.launching,3.6.1.v20110803_r371,"org.eclipse.jdt.launching",1318366894494
started,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1318366894497
started,bundle,org.eclipse.jface,3.7.0.I20110522-1430,"org.eclipse.jface",1318366894498
started,bundle,org.eclipse.jpt.common.core,1.0.1.v201108080010,"org.eclipse.jpt.common.core",1318366894499
started,bundle,org.eclipse.jpt.jpa.core,3.0.1.v201109073010,"org.eclipse.jpt.jpa.core",1318366894500
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1318366894501
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.200.v201103170302,"org.eclipse.jst.common.project.facet.core",1318366894502
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.301.v201108240656,"org.eclipse.jst.ws.jaxrs.core",1318366894503
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1318366894503
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.2.v20110903-0100,"org.eclipse.mylyn.bugzilla.core",1318366894504
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1318366894505
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1318366894505
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1318366894505
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1318366894506
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1318366894507
started,bundle,org.eclipse.mylyn.context.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.context.ui",1318366894507
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1318366894508
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.2.v20110826-0100,"org.eclipse.mylyn.tasks.ui",1318366894508
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1318366894509
started,bundle,org.eclipse.pde.build,3.7.0.v20110512-1320,"org.eclipse.pde.build",1318366894510
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1318366894510
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1318366894511
started,bundle,org.eclipse.search,3.7.0.v20110505-0800,"org.eclipse.search",1318366894511
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1318366894512
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1318366894512
started,bundle,org.eclipse.team.cvs.ui,3.3.400.I20110510-0800,"org.eclipse.team.cvs.ui",1318366894513
started,bundle,org.eclipse.team.ui,3.6.100.I20110525-0800,"org.eclipse.team.ui",1318366894513
started,bundle,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui",1318366894514
started,bundle,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console",1318366894515
started,bundle,org.eclipse.ui.editors,3.7.0.v20110517-0800,"org.eclipse.ui.editors",1318366894515
started,bundle,org.eclipse.ui.forms,3.5.100.v20110425,"org.eclipse.ui.forms",1318366894515
started,bundle,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.ide",1318366894516
started,bundle,org.eclipse.ui.net,1.2.100.I20110511-0800,"org.eclipse.ui.net",1318366894517
started,bundle,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views",1318366894517
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1318366894518
started,bundle,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"org.eclipse.ui.workbench",1318366894518
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.workbench.texteditor",1318366894519
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1318366894519
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1318366894520
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1318366894520
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1318366894521
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1318366894521
started,bundle,org.eclipse.wst.sse.core,1.1.601.v201108151912,"org.eclipse.wst.sse.core",1318366894522
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1318366894522
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1318366894523
os,sysinfo,,,"win32",1318366894527
arch,sysinfo,,,"x86_64",1318366894527
ws,sysinfo,,,"win32",1318366894527
locale,sysinfo,,,"pl_PL",1318366894527
processors,sysinfo,,,"4",1318366894527
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1318366894527
java.runtime.version,sysinfo,,,"1.7.0-b147",1318366894527
java.specification.name,sysinfo,,,"Java Platform API Specification",1318366894527
java.specification.vendor,sysinfo,,,"Oracle Corporation",1318366894527
java.specification.version,sysinfo,,,"1.7",1318366894527
java.vendor,sysinfo,,,"Oracle Corporation",1318366894527
java.version,sysinfo,,,"1.7.0",1318366894527
java.vm.info,sysinfo,,,"mixed mode",1318366894527
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1318366894527
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1318366894527
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1318366894527
java.vm.specification.version,sysinfo,,,"1.7",1318366894527
java.vm.vendor,sysinfo,,,"Oracle Corporation",1318366894527
java.vm.version,sysinfo,,,"21.0-b17",1318366894527
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1318366894614
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1318366894622
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318366897580
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1318366897732
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1318366898409
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1318366900114
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1318366900171
executed,command,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.launchShortcut.run",1318366900244
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318366900265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318366906522
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r371_v20110824-0800,"org.eclipse.ltk.core.refactoring",1318366912941
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring",1318366913034
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318366913122
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1318366913320
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1318366913369
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1318366913403
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1318366914230
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1318366914372
activated,editor,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.internal.editor.AntEditor",1318366919919
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318366922536
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20110506,"org.eclipse.ui.externaltools",1318366927798
started,bundle,org.eclipse.core.externaltools,1.0.100.v20110506,"org.eclipse.core.externaltools",1318366927802
executed,command,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.antShortcut.run",1318366927804
started,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1318366927811
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318366931588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318366938207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367142908
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318367142939
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367175372
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367680735
activated,editor,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.internal.editor.AntEditor",1318367684541
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1318367690937
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1318367691140
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1318367691140
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1318367691140
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1318367691187
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1318367691202
started,bundle,org.eclipse.wst.common.modulecore,1.2.101.v201108231700,"org.eclipse.wst.common.modulecore",1318367691202
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367692684
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367716162
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1318367722090
started,bundle,org.eclipse.emf.importer.java,2.6.0.v20100521-1846,"org.eclipse.emf.importer.java",1318367722090
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1318367722121
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20110728_r371,"org.eclipse.pde.api.tools",1318367722137
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110511,"org.eclipse.equinox.p2.publisher",1318367722215
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318367834676
executed,command,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.antShortcut.run",1318367837936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367837967
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367839839
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318367846625
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367860244
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367887014
activated,editor,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.internal.editor.AntEditor",1318367887045
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318367908183
executed,command,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.antShortcut.run",1318367912208
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367912239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367914860
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318367918916
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1318367990957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368224317
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318368224333
activated,editor,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.internal.editor.AntEditor",1318368232227
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318368242913
executed,command,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.antShortcut.run",1318368245830
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368245861
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368248638
activated,editor,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.internal.editor.AntEditor",1318368253380
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318368269292
executed,command,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.antShortcut.run",1318368275127
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368275158
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368277467
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1318368281336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368307310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368329087
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368332332
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1318368377245
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1318368377276
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1318368381597
executed,command,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui.antShortcut.run",1318368383984
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1318369386572
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1318369386572
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1318369386572
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1318369386572
started,bundle,org.eclipse.ant.core,3.2.300.v20110511,"org.eclipse.ant.core",1318369386572
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1318369386572
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1318369386572
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1318369386572
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1318369386572
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1318369386572
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1318369386572
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1318369386572
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1318369386588
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1318369386588
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1318369386588
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1318369386588
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1318369386588
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1318369386588
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1318369386588
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1318369386588
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1318369386588
started,bundle,org.eclipse.emf.ant,2.7.0.v20100905-1633,"org.eclipse.emf.ant",1318369386588
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1318369386588
started,bundle,org.eclipse.emf.converter,2.5.0.v20110913-1156,"org.eclipse.emf.converter",1318369386588
started,bundle,org.eclipse.emf.ecore,2.7.0.v20110912-0920,"org.eclipse.emf.ecore",1318369386588
